title,employer,location,city,state,salary_min,salary_max,source,url,posted_date,status
Lead Medical Records Technician (ROI),Veterans Health Administration,"Leavenworth, Kansas","Leavenworth, Kansas",Kansas,50775.0,66012.0,usajobs,https://www.usajobs.gov:443/job/854466600,2026-01-14T11:03:12.1970,active
General Engineer (NAS Implementation Program Mgr - NIPM),Federal Aviation Administration,"Lenexa, Kansas","Lenexa, Kansas",Kansas,94544.0,146571.0,usajobs,https://www.usajobs.gov:443/job/854490900,2026-01-15T00:00:00.0000,active
Transportation Security Officer,Transportation Security Administration,"Liberal, Kansas","Liberal, Kansas",Kansas,46105.0,56844.0,usajobs,https://www.usajobs.gov:443/job/853561600,2026-01-05T00:00:00.0000,active
SOCIAL SERVICES ASSISTANT (OA),Air Mobility Command,"McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,50460.0,65599.0,usajobs,https://www.usajobs.gov:443/job/854173600,2026-01-12T11:42:03.6130,active
AIRCRAFT MECHANIC,Air Mobility Command,"McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,69205.0,80809.0,usajobs,https://www.usajobs.gov:443/job/854361600,2026-01-13T14:21:39.5970,active
EXPLOSIVES SAFETY SPECIALIST,Air Mobility Command,"McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,89508.0,116362.0,usajobs,https://www.usajobs.gov:443/job/854383400,2026-01-13T15:44:13.4300,active
TRANSPORTATION SPECIALIST,Air Mobility Command,"McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,61722.0,80243.0,usajobs,https://www.usajobs.gov:443/job/854695900,2026-01-15T15:51:06.6230,active
IT SPECIALIST (SYSADMIN),Air National Guard Units,"McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,88621.0,115213.0,usajobs,https://www.usajobs.gov:443/job/853777700,2026-01-07T11:05:10.9800,active
BUDGET ANALYST,Air National Guard Units,"McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,73939.0,96116.0,usajobs,https://www.usajobs.gov:443/job/853779100,2026-01-07T11:10:07.2300,active
IT SPECIALIST (SYSADMIN/CUSTSPT),Air National Guard Units,"McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,74532.0,96887.0,usajobs,https://www.usajobs.gov:443/job/854065100,2026-01-09T12:54:29.0730,active
IT SPECIALIST (INFOSEC),Air National Guard Units,"McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,74532.0,96887.0,usajobs,https://www.usajobs.gov:443/job/854352600,2026-01-13T13:56:02.2130,active
IT SPECIALIST (NETWORK),Air National Guard Units,"McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,74532.0,96887.0,usajobs,https://www.usajobs.gov:443/job/854353300,2026-01-13T13:59:22.1970,active
AIRCRAFT MECHANIC,"Headquarters, Air Force Reserve Command","McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,69205.0,80809.0,usajobs,https://www.usajobs.gov:443/job/853970000,2026-01-12T00:00:00.0000,active
LOGISTICS MANAGEMENT SPECIALIST,"Headquarters, Air Force Reserve Command","McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,61111.0,79443.0,usajobs,https://www.usajobs.gov:443/job/854270200,2026-01-14T00:00:00.0000,active
EXECUTIVE OFFICER,"Headquarters, Air Force Reserve Command","McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,88621.0,115213.0,usajobs,https://www.usajobs.gov:443/job/854414800,2026-01-13T18:27:28.8870,active
MEDICAL RECORDS ADMIN SPECIALIST,"Headquarters, Air Force Reserve Command","McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,61722.0,80243.0,usajobs,https://www.usajobs.gov:443/job/854619700,2026-01-16T00:00:00.0000,active
ELECTRONIC INTEGRATED SYSTEMS MECHANIC,"Headquarters, Air Force Reserve Command","McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,36.42,42.53,usajobs,https://www.usajobs.gov:443/job/854786400,2026-01-16T13:06:32.5230,active
AIRCRAFT PNEUDRAULIC SYSTEMS MECHANIC,"Headquarters, Air Force Reserve Command","McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,69205.0,80809.0,usajobs,https://www.usajobs.gov:443/job/854848200,2026-01-20T10:00:36.4770,active
POWERED SUPPORT SYSTEMS MECHANIC,"Headquarters, Air Force Reserve Command","McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,33.16,38.72,usajobs,https://www.usajobs.gov:443/job/854865600,2026-01-20T10:46:08.3830,active
Veterinary Medical Officer (Clinical Care) NF-04,U.S. Army Medical Command,"McConnell AFB, Kansas","McConnell AFB, Kansas",Kansas,105000.0,115000.0,usajobs,https://www.usajobs.gov:443/job/853493300,2026-01-02T00:00:00.0000,active
Airway Transportation Systems Specialist (SOC NAS),Federal Aviation Administration,"Olathe, Kansas","Olathe, Kansas",Kansas,91113.0,141213.0,usajobs,https://www.usajobs.gov:443/job/853593800,2026-01-06T00:00:00.0000,active
Supervisory Airway Transportation Systems Specialist (SSC Manager),Federal Aviation Administration,"Olathe, Kansas","Olathe, Kansas",Kansas,112479.0,174376.0,usajobs,https://www.usajobs.gov:443/job/854684700,2026-01-16T00:00:00.0000,active
TELECOMMUNICATIONS SPECIALIST,Air National Guard Units,"Salina, Kansas","Salina, Kansas",Kansas,73939.0,96116.0,usajobs,https://www.usajobs.gov:443/job/853695800,2026-01-06T14:38:36.0300,active
SURFACE MAINTENANCE REPAIRER,Army National Guard Units,"Salina, Kansas","Salina, Kansas",Kansas,27.32,35.56,usajobs,https://www.usajobs.gov:443/job/854850600,2026-01-20T09:31:54.0370,active
Transportation Security Officer,Transportation Security Administration,"Salina, Kansas","Salina, Kansas",Kansas,46105.0,56844.0,usajobs,https://www.usajobs.gov:443/job/853141900,2025-12-23T00:00:00.0000,active
Seasonal Maintenance Worker (Trails),National Park Service,"Strong City, Kansas","Strong City, Kansas",Kansas,24.96,29.11,usajobs,https://www.usajobs.gov:443/job/852638800,2025-12-29T00:00:00.0000,active
SUPERVISORY CONTRACT SPECIALIST,Air National Guard Units,"Topeka, Kansas","Topeka, Kansas",Kansas,107103.0,139235.0,usajobs,https://www.usajobs.gov:443/job/853786800,2026-01-07T14:10:26.2100,active
Paralegal Specialist,Executive Office for U.S. Attorneys and the Office of the U.S. Attorneys,"Topeka, Kansas","Topeka, Kansas",Kansas,51283.0,81553.0,usajobs,https://www.usajobs.gov:443/job/854745400,2026-01-16T10:01:40.3470,active
HEAVY MOBILE EQUIPMENT REPAIRER,U.S. Army Reserve Command,"Topeka, Kansas","Topeka, Kansas",Kansas,32.71,38.16,usajobs,https://www.usajobs.gov:443/job/853246700,2025-12-31T00:00:00.0000,active
Operations Technical Director,U.S. Coast Guard,"Topeka, Kansas","Topeka, Kansas",Kansas,127829.0,166182.0,usajobs,https://www.usajobs.gov:443/job/853811100,2026-01-07T13:34:33.7770,active
Human Resources Assistant,U.S. Coast Guard,"Topeka, Kansas","Topeka, Kansas",Kansas,51283.0,66670.0,usajobs,https://www.usajobs.gov:443/job/853919400,2026-01-09T00:00:00.0000,active
Supervisory Military Pay Technician,U.S. Coast Guard,"Topeka, Kansas","Topeka, Kansas",Kansas,62729.0,81553.0,usajobs,https://www.usajobs.gov:443/job/854096300,2026-01-09T15:16:56.3600,active
Lead Human Resources Specialist (Military),U.S. Coast Guard,"Topeka, Kansas","Topeka, Kansas",Kansas,62729.0,81553.0,usajobs,https://www.usajobs.gov:443/job/854692700,2026-01-15T16:24:32.3500,active
Health Benefits Assistant,Veterans Health Administration,"Topeka, Kansas","Topeka, Kansas",Kansas,40990.0,59398.0,usajobs,https://www.usajobs.gov:443/job/854230100,2026-01-12T15:51:11.0500,active
Healthcare Engineer,Veterans Health Administration,"Topeka, Kansas","Topeka, Kansas",Kansas,98418.0,127949.0,usajobs,https://www.usajobs.gov:443/job/854785000,2026-01-16T13:01:39.6230,active
SURFACE MAINTENANCE MECHANIC SUPERVISOR,Army National Guard Units,"Wichita, Kansas","Wichita, Kansas",Kansas,42.73,49.81,usajobs,https://www.usajobs.gov:443/job/852704800,2026-01-06T13:05:12.4330,active
Supervisory Physical Scientist (Firearms) - Direct Hire (Open Continuous Announcement),"Bureau of Alcohol, Tobacco, Firearms, and Explosives","Wichita, Kansas","Wichita, Kansas",Kansas,126563.0,164531.0,usajobs,https://www.usajobs.gov:443/job/853171400,2025-12-23T13:25:10.0970,active
Supervisory Physical Scientist (Friction Ridge) - Direct Hire (Open Continuous Announcement),"Bureau of Alcohol, Tobacco, Firearms, and Explosives","Wichita, Kansas","Wichita, Kansas",Kansas,126563.0,164531.0,usajobs,https://www.usajobs.gov:443/job/853174800,2025-12-23T00:00:00.0000,active
Supervisory Biologist - Direct Hire (Open Continuous Announcement),"Bureau of Alcohol, Tobacco, Firearms, and Explosives","Wichita, Kansas","Wichita, Kansas",Kansas,126563.0,164531.0,usajobs,https://www.usajobs.gov:443/job/853175300,2025-12-23T13:41:44.0070,active
Biologist (Forensic) Assistant DNA Technical Leader- Direct Hire (Open Continuous Announcement),"Bureau of Alcohol, Tobacco, Firearms, and Explosives","Wichita, Kansas","Wichita, Kansas",Kansas,127829.0,166182.0,usajobs,https://www.usajobs.gov:443/job/854413000,2026-01-13T17:56:41.9330,active
Aviation Safety Technician,Federal Aviation Administration,"Wichita, Kansas","Wichita, Kansas",Kansas,55882.0,80243.0,usajobs,https://www.usajobs.gov:443/job/853939100,2026-01-09T00:00:00.0000,active
Airway Transportation Systems Specialist (SSC COORDINATOR),Federal Aviation Administration,"Wichita, Kansas","Wichita, Kansas",Kansas,89650.0,138946.0,usajobs,https://www.usajobs.gov:443/job/854599800,2026-01-16T00:00:00.0000,active
Registered Nurse - Cardiology Cardiac Device,Veterans Health Administration,"Wichita, Kansas","Wichita, Kansas",Kansas,70899.0,131283.0,usajobs,https://www.usajobs.gov:443/job/853947400,2026-01-08T13:59:02.2100,active
Electrician,Veterans Health Administration,"Wichita, Kansas","Wichita, Kansas",Kansas,33.16,38.72,usajobs,https://www.usajobs.gov:443/job/854018800,2026-01-09T00:00:00.0000,active
Licensed Practical Nurse - Specialty Care PRN,Veterans Health Administration,"Wichita, Kansas","Wichita, Kansas",Kansas,45779.0,80128.0,usajobs,https://www.usajobs.gov:443/job/854230600,2026-01-12T15:50:45.5230,active
Program Support Assistant,Veterans Health Administration,"Wichita, Kansas","Wichita, Kansas",Kansas,50460.0,65599.0,usajobs,https://www.usajobs.gov:443/job/854469300,2026-01-14T11:16:24.0000,active
Nurse,Veterans Health Administration,"Wichita, Kansas","Wichita, Kansas",Kansas,71568.0,132519.0,usajobs,https://www.usajobs.gov:443/job/854505600,2026-01-14T13:53:54.0330,active
Physician - Chief Emergency Medicine,Veterans Health Administration,"Wichita, Kansas","Wichita, Kansas",Kansas,320000.0,385000.0,usajobs,https://www.usajobs.gov:443/job/854598600,2026-01-15T10:04:47.9170,active
Lead Medical Support Assistant,Veterans Health Administration,"Wichita, Kansas","Wichita, Kansas",Kansas,57331.0,74532.0,usajobs,https://www.usajobs.gov:443/job/854709200,2026-01-15T16:52:11.0630,active
Anesthesiologist (Staff Physician-Regular Full Time),Veterans Health Administration,"Wichita, Kansas","Wichita, Kansas",Kansas,360000.0,400000.0,usajobs,https://www.usajobs.gov:443/job/854805800,2026-01-15T00:00:00.0000,active
Account Associate - State Farm Agent Team Member,Eric Kaneda - State Farm Agent,"Lihue, Kauai",US,Kauai,50532.35,50532.35,adzuna,https://www.adzuna.com/details/5592388997?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:17Z,active
Cashier,HiEmployment,"Koloa, Kauai",US,Kauai,34910.39,34910.39,adzuna,https://www.adzuna.com/details/5592387337?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:46Z,active
In-House Concierge,Mauna Lani,"Waimea, Kauaʻi County",US,Kauaʻi County,30779.44,30779.44,adzuna,https://www.adzuna.com/details/5592415642?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:41Z,active
Steward,Mauna Lani,"Waimea, Kauaʻi County",US,Kauaʻi County,35164.71,35164.71,adzuna,https://www.adzuna.com/details/5592418743?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:31Z,active
Esthetician,OneSpaWorld,"Waimea, Kauaʻi County",US,Kauaʻi County,70787.83,70787.83,adzuna,https://www.adzuna.com/details/5592390952?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:47Z,active
Caregiver,"AccentCare, Inc.","Kemp, Kaufman County",US,Kaufman County,45189.08,45189.08,adzuna,https://www.adzuna.com/details/5592414807?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:30Z,active
Home Health Physical Therapist Assistant,BOUNDLESS HOME HEALTH LLC,"Terrell, Kaufman County",US,Kaufman County,63435.64,63435.64,adzuna,https://www.adzuna.com/details/5592391367?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:54Z,active
Pediatric Registered Nurse (RN),Care Options for Kids,"Heathridge, Kaufman County",US,Kaufman County,52010.53,52010.53,adzuna,https://www.adzuna.com/land/ad/5592391086?se=LANWjhf28BGEV5DGreFGDw&utm_medium=api&utm_source=516145e7&v=21CE4062AA9371A7D68F49C469B4E0647E38E808,2026-01-20T10:40:49Z,active
Installer - RightFiber,"RITTER COMMUNICATIONS HOLDINGS, LLC","Forney, Kaufman County",US,Kaufman County,27021.33,27021.33,adzuna,https://www.adzuna.com/details/5592415225?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:35Z,active
Bus MONITOR,STA - GoldStar Transit,"Terrell, Kaufman County",US,Kaufman County,42497.92,42497.92,adzuna,https://www.adzuna.com/details/5592414767?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:29Z,active
Dialysis Clinical Manager Registered Nurse - RN,Fresenius Medical Care,"Ponca City, Kay County",US,Kay County,92046.39,92046.39,adzuna,https://www.adzuna.com/land/ad/5592391158?se=_HRbjRf28BGCj_uunDpmuQ&utm_medium=api&utm_source=516145e7&v=A1FC37C113EB57A7D963D6FB7C27FA09C44B83D2,2026-01-20T10:40:49Z,active
Team Member (Dunkin Donuts),Las Vegas Petroleum,"Tonkawa, Kay County",US,Kay County,41594.54,41594.54,adzuna,https://www.adzuna.com/details/5592415351?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:37Z,active
Warehouse and Delivery Support Specialist,Ponca City Development Authority,"Ponca City, Kay County",US,Kay County,36906.6,36906.6,adzuna,https://www.adzuna.com/details/5592388650?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:13Z,active
Shipping Clerk,Ponca City Development Authority,"Ponca City, Kay County",US,Kay County,29270.44,29270.44,adzuna,https://www.adzuna.com/details/5592414738?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:29Z,active
Cook,Sr Companies,"Ponca City, Kay County",US,Kay County,24960.0,,adzuna,https://www.adzuna.com/details/5592420015?utm_medium=api&utm_source=516145e7,2026-01-20T10:48:01Z,active
"Travel Nurse RN - Home Health - Paying up to $2,210/week",Vivian Health,"Ponca City, Kay County",US,Kay County,0.0,114920.0,adzuna,https://www.adzuna.com/land/ad/5592415094?se=MFZyqxj28BGFaPqSgZDBFg&utm_medium=api&utm_source=516145e7&v=3F7CA02FAAB84A0043D9642FFA287C8EF8E1DBAA,2026-01-20T10:46:33Z,active
Nurse Practitioner,AlignMed,"Sterling, Kenai Peninsula",US,Kenai Peninsula,164390.86,164390.86,adzuna,https://www.adzuna.com/land/ad/5592420600?se=3D8kdhr28BGsJLlqD964Dg&utm_medium=api&utm_source=516145e7&v=C2C9EFE5310668C050CE0CC82A5072979BD0FBD2,2026-01-20T10:48:34Z,active
Parts Manager,Kendall Dealership Holdings LLC,"Soldotna, Kenai Peninsula",US,Kenai Peninsula,59392.68,59392.68,adzuna,https://www.adzuna.com/land/ad/5592387877?se=WBNxVRf28BGbhNNHYnGd8Q&utm_medium=api&utm_source=516145e7&v=F60E6A1E75E4648FEED856D97DB17013990B8A99,2026-01-20T10:39:54Z,active
Personal Care Attendant,"AccentCare, Inc.","Boerne, Kendall County",US,Kendall County,44704.2,44704.2,adzuna,https://www.adzuna.com/details/5592386990?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:44Z,active
Engineer,Bentley Legacy Group,"Boerne, Kendall County",US,Kendall County,39656.07,39656.07,adzuna,https://www.adzuna.com/details/5592386336?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:37Z,active
Physical Therapist / PT - PRN,Continuum Therapy Partners,"Yorkville, Kendall County",US,Kendall County,67496.76,67496.76,adzuna,https://www.adzuna.com/details/5592418384?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:26Z,active
Life Insurance Sales Professional,GIA Legacy Planning,"Boerne, Kendall County",US,Kendall County,68084.55,68084.55,adzuna,https://www.adzuna.com/details/5592389309?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:21Z,active
Insurance Sales Agent-Work from Home,GIA Legacy Planning,"Boerne, Kendall County",US,Kendall County,77269.27,77269.27,adzuna,https://www.adzuna.com/details/5592414511?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:26Z,active
Assistant Manager (Experience Required - Yorkville),Jiffy Lube Multicare,"Yorkville, Kendall County",US,Kendall County,31441.4,31441.4,adzuna,https://www.adzuna.com/details/5592417174?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:07Z,active
Pizza Maker/Crew Member(06569),Domino's Franchise,"Kerrville, Kenedy County",US,Kenedy County,32828.04,32828.04,adzuna,https://www.adzuna.com/details/5592415795?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:43Z,active
"Armed Transportation Officer - Agusta, ME",Asset Protection and Security,"Augusta, Kennebec County",US,Kennebec County,42694.29,42694.29,adzuna,https://www.adzuna.com/details/5592385841?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:30Z,active
PSS Personal Support Specialist Adult Homecare,Home Hope and Healing,"Waterville, Kennebec County",US,Kennebec County,55260.89,55260.89,adzuna,https://www.adzuna.com/details/5592386750?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:41Z,active
Aluminum Assembly Tech,Halpin Staffing Services,"Kenosha, Kenosha County",US,Kenosha County,56977.56,56977.56,adzuna,https://www.adzuna.com/details/5592386306?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:37Z,active
Laundry Worker,"Healthcare Services Group, Inc.","Kenosha, Kenosha County",US,Kenosha County,28255.04,28255.04,adzuna,https://www.adzuna.com/details/5592386599?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:40Z,active
Housekeeper,"Healthcare Services Group, Inc.","Kenosha, Kenosha County",US,Kenosha County,24436.8,24436.8,adzuna,https://www.adzuna.com/details/5592385785?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:29Z,active
Floor Tech,"Healthcare Services Group, Inc.","Kenosha, Kenosha County",US,Kenosha County,45971.11,45971.11,adzuna,https://www.adzuna.com/details/5592391184?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:51Z,active
